index,GHO (CODE),GHO (DISPLAY),YEAR (CODE),AGEGROUP (CODE),SEX (CODE),Display Value,Numeric,Low,High
3453,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",2012,YEARS05-09,FMLE,6.5 [3.2-11.1],6.5,3.2,11.1
3465,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",2012,YEARS10-19,FMLE,5.5 [3.0-8.9],5.5,3,8.9
3477,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",2012,YEARS05-19,MLE,8.8 [5.3-13.4],8.8,5.3,13.4
3489,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",2012,YEARS05-09,MLE,8.3 [4.5-13.8],8.3,4.5,13.8
3501,NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",2012,YEARS10-19,MLE,9.1 [5.4-13.7],9.1,5.4,13.7
2202,NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",2012,YEARS05-19,BTSX,32.9 [28.0-37.8],32.9,28,37.8
2212,NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",2012,YEARS05-09,BTSX,33.9 [27.9-40.2],33.9,27.9,40.2
2222,NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",2012,YEARS10-19,BTSX,32.3 [27.6-37.1],32.3,27.6,37.1
2232,NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",2012,YEARS05-19,FMLE,30.6 [23.9-37.3],30.6,23.9,37.3
2242,NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",2012,YEARS05-09,FMLE,31.1 [22.5-40.3],31.1,22.5,40.3
2252,NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",2012,YEARS10-19,FMLE,30.2 [24.0-36.7],30.2,24,36.7
2262,NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",2012,YEARS05-19,MLE,35.0 [28.0-41.9],35,28,41.9
2272,NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",2012,YEARS05-09,MLE,36.5 [28.0-44.9],36.5,28,44.9
2282,NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",2012,YEARS10-19,MLE,34.1 [27.2-41.1],34.1,27.2,41.1
2506,NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",2012,YEARS05-19,BTSX,15.3 [11.2-20.0],15.3,11.2,20
3300,NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",2012,YEARS05-09,BTSX,16.5 [10.8-22.8],16.5,10.8,22.8
3312,NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",2012,YEARS10-19,BTSX,14.5 [10.7-18.9],14.5,10.7,18.9
3325,NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",2012,YEARS05-19,FMLE,12.8 [7.7-18.9],12.8,7.7,18.9
3338,NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",2012,YEARS05-09,FMLE,13.9 [6.9-22.8],13.9,6.9,22.8
3351,NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",2012,YEARS10-19,FMLE,12.1 [7.4-17.6],12.1,7.4,17.6
3364,NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",2012,YEARS05-19,MLE,17.5 [11.4-24.4],17.5,11.4,24.4
3377,NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",2012,YEARS05-09,MLE,18.9 [10.7-27.9],18.9,10.7,27.9
3390,NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",2012,YEARS10-19,MLE,16.7 [10.9-23.3],16.7,10.9,23.3
73,NCD_DTH_TOT,Total NCD Deaths (in thousands),2012,,MLE,40600,40642.25,,
901,NCD_DTH_TOT,Total NCD Deaths (in thousands),2012,,FMLE,29800,29790.51,,
2744,NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),2012,,FMLE,6.62 [5.72-7.54],6.62133,5.71629,7.53872
